,missing_files
325,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_04.csv.gz
326,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_05.csv.gz
327,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_06.csv.gz
328,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_07.csv.gz
329,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_08.csv.gz
330,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_09.csv.gz
331,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_10.csv.gz
332,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_11.csv.gz
333,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_12.csv.gz
334,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_13.csv.gz
335,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_14.csv.gz
336,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_15.csv.gz
337,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_16.csv.gz
338,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_17.csv.gz
339,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_18.csv.gz
340,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_19.csv.gz
341,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_20.csv.gz
342,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_21.csv.gz
343,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_22.csv.gz
344,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_01_23.csv.gz
345,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_00.csv.gz
346,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_01.csv.gz
347,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_02.csv.gz
348,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_03.csv.gz
349,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_04.csv.gz
350,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_05.csv.gz
351,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_06.csv.gz
352,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_07.csv.gz
353,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_08.csv.gz
354,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_09.csv.gz
355,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_10.csv.gz
356,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_11.csv.gz
357,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_12.csv.gz
358,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_13.csv.gz
359,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_14.csv.gz
360,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_15.csv.gz
361,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_16.csv.gz
362,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_17.csv.gz
363,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_18.csv.gz
364,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_19.csv.gz
365,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_20.csv.gz
366,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_21.csv.gz
367,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_22.csv.gz
368,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_02_23.csv.gz
369,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_00.csv.gz
370,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_01.csv.gz
371,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_02.csv.gz
372,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_03.csv.gz
373,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_04.csv.gz
374,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_05.csv.gz
375,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_06.csv.gz
376,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_07.csv.gz
377,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_08.csv.gz
378,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_09.csv.gz
379,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_10.csv.gz
380,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_11.csv.gz
381,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_12.csv.gz
382,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_13.csv.gz
383,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_14.csv.gz
384,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_15.csv.gz
385,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_16.csv.gz
386,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_17.csv.gz
387,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_18.csv.gz
388,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_19.csv.gz
389,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_20.csv.gz
390,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_21.csv.gz
391,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_22.csv.gz
392,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_03_23.csv.gz
393,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_00.csv.gz
394,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_01.csv.gz
395,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_02.csv.gz
396,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_03.csv.gz
397,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_04.csv.gz
398,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_05.csv.gz
399,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_06.csv.gz
400,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_07.csv.gz
401,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_08.csv.gz
402,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_09.csv.gz
403,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_10.csv.gz
404,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_11.csv.gz
405,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_12.csv.gz
406,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_13.csv.gz
407,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_14.csv.gz
408,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_15.csv.gz
409,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_16.csv.gz
410,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_17.csv.gz
411,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_18.csv.gz
412,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_19.csv.gz
413,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_20.csv.gz
414,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_21.csv.gz
415,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_22.csv.gz
416,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_04_23.csv.gz
417,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_00.csv.gz
418,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_01.csv.gz
419,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_02.csv.gz
420,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_03.csv.gz
421,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_04.csv.gz
422,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_05.csv.gz
423,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_06.csv.gz
424,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_07.csv.gz
425,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_08.csv.gz
426,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_09.csv.gz
427,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_10.csv.gz
428,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_11.csv.gz
429,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_12.csv.gz
430,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_13.csv.gz
431,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_14.csv.gz
432,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_15.csv.gz
433,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_16.csv.gz
434,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_17.csv.gz
435,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_18.csv.gz
436,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_19.csv.gz
437,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_20.csv.gz
438,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_21.csv.gz
439,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_22.csv.gz
440,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_05_23.csv.gz
441,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_00.csv.gz
442,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_01.csv.gz
443,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_02.csv.gz
444,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_03.csv.gz
445,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_04.csv.gz
446,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_05.csv.gz
447,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_06.csv.gz
448,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_07.csv.gz
449,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_08.csv.gz
450,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_09.csv.gz
451,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_10.csv.gz
452,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_11.csv.gz
453,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_12.csv.gz
454,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_13.csv.gz
455,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_14.csv.gz
456,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_15.csv.gz
457,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_16.csv.gz
458,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_17.csv.gz
459,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_18.csv.gz
460,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_19.csv.gz
461,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_20.csv.gz
462,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_21.csv.gz
463,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_22.csv.gz
464,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_06_23.csv.gz
465,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_00.csv.gz
466,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_01.csv.gz
467,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_02.csv.gz
468,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_03.csv.gz
469,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_04.csv.gz
470,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_05.csv.gz
471,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_06.csv.gz
472,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_07.csv.gz
473,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_08.csv.gz
474,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_09.csv.gz
475,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_10.csv.gz
476,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_11.csv.gz
477,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_12.csv.gz
478,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_13.csv.gz
479,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_14.csv.gz
480,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_15.csv.gz
481,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_16.csv.gz
482,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_17.csv.gz
483,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_18.csv.gz
484,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_19.csv.gz
485,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_20.csv.gz
486,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_21.csv.gz
487,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_22.csv.gz
488,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_07_23.csv.gz
489,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_00.csv.gz
490,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_01.csv.gz
491,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_02.csv.gz
492,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_03.csv.gz
493,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_04.csv.gz
494,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_05.csv.gz
495,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_06.csv.gz
496,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_07.csv.gz
497,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_08.csv.gz
498,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_09.csv.gz
499,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_10.csv.gz
500,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_11.csv.gz
501,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_12.csv.gz
502,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_13.csv.gz
503,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_14.csv.gz
504,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_15.csv.gz
505,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_16.csv.gz
506,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_17.csv.gz
507,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_18.csv.gz
508,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_19.csv.gz
509,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_20.csv.gz
510,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_21.csv.gz
511,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_22.csv.gz
512,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_08_23.csv.gz
513,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_00.csv.gz
514,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_01.csv.gz
515,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_02.csv.gz
516,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_03.csv.gz
517,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_04.csv.gz
518,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_05.csv.gz
519,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_06.csv.gz
520,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_07.csv.gz
521,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_08.csv.gz
522,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_09.csv.gz
523,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_10.csv.gz
524,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_11.csv.gz
525,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_12.csv.gz
526,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_13.csv.gz
527,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_14.csv.gz
528,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_15.csv.gz
529,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_16.csv.gz
530,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_17.csv.gz
531,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_18.csv.gz
532,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_19.csv.gz
533,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_20.csv.gz
534,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_21.csv.gz
535,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_22.csv.gz
536,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_09_23.csv.gz
537,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_00.csv.gz
538,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_01.csv.gz
539,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_02.csv.gz
540,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_03.csv.gz
541,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_04.csv.gz
542,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_05.csv.gz
543,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_06.csv.gz
544,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_07.csv.gz
545,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_08.csv.gz
546,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_09.csv.gz
547,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_10.csv.gz
548,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_11.csv.gz
549,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_12.csv.gz
550,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_13.csv.gz
551,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_14.csv.gz
552,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_15.csv.gz
553,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_16.csv.gz
554,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_17.csv.gz
555,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_18.csv.gz
556,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_19.csv.gz
557,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_20.csv.gz
558,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_21.csv.gz
559,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_22.csv.gz
560,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_10_23.csv.gz
561,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_00.csv.gz
562,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_01.csv.gz
563,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_02.csv.gz
564,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_03.csv.gz
565,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_04.csv.gz
566,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_05.csv.gz
567,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_06.csv.gz
568,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_07.csv.gz
569,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_08.csv.gz
570,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_09.csv.gz
571,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_10.csv.gz
572,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_11.csv.gz
573,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_12.csv.gz
574,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_13.csv.gz
575,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_14.csv.gz
576,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_15.csv.gz
577,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_16.csv.gz
578,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_17.csv.gz
579,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_18.csv.gz
580,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_19.csv.gz
581,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_20.csv.gz
582,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_21.csv.gz
583,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_22.csv.gz
584,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_11_23.csv.gz
585,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_00.csv.gz
586,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_01.csv.gz
587,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_02.csv.gz
588,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_03.csv.gz
589,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_04.csv.gz
590,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_05.csv.gz
591,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_06.csv.gz
592,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_07.csv.gz
593,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_08.csv.gz
594,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_09.csv.gz
595,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_10.csv.gz
596,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_11.csv.gz
597,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_12.csv.gz
598,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_13.csv.gz
599,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_14.csv.gz
600,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_15.csv.gz
601,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_16.csv.gz
602,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_17.csv.gz
603,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_18.csv.gz
604,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_19.csv.gz
605,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_20.csv.gz
606,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_21.csv.gz
607,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_22.csv.gz
608,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_12_23.csv.gz
609,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_00.csv.gz
610,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_01.csv.gz
611,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_02.csv.gz
612,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_03.csv.gz
613,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_04.csv.gz
614,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_05.csv.gz
615,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_06.csv.gz
616,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_07.csv.gz
617,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_08.csv.gz
618,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_09.csv.gz
619,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_10.csv.gz
620,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_11.csv.gz
621,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_12.csv.gz
622,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_13.csv.gz
623,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_14.csv.gz
624,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_15.csv.gz
625,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_16.csv.gz
626,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_5_13_17.csv.gz
